,IDPdv,IDProducto,Valor,Fecha,PreSugerido,Fecha_Mes
24501,1597278,122911,29150,2022-02-15,30100,2022-02
24502,1597087,122911,35200,2022-02-10,30100,2022-02
24503,1597009,122911,30870,2022-02-15,32550,2022-02
24504,1597338,122911,28900,2022-02-10,28350,2022-02
24505,1596622,122911,27300,2022-02-14,28350,2022-02
24506,1597060,122911,25300,2022-02-16,28350,2022-02
24507,1596625,122911,27300,2022-02-14,28350,2022-02
24508,1597368,122911,28900,2022-02-11,28350,2022-02
24509,1597007,122911,30870,2022-02-14,32550,2022-02
24510,1597162,122911,31200,2022-02-14,30100,2022-02
24511,1597044,122911,33800,2022-02-14,30100,2022-02
24512,1597041,122911,33800,2022-02-12,30100,2022-02
24513,1597067,122911,25300,2022-02-09,28350,2022-02
24514,1597122,122911,31200,2022-02-14,30100,2022-02
24515,1597276,122911,29150,2022-02-10,30100,2022-02
24516,1596803,122911,26990,2022-02-02,30100,2022-02
24517,1597064,122911,25300,2022-02-15,28350,2022-02
24518,1596673,122911,26990,2022-02-10,30100,2022-02
24519,1597337,122911,28900,2022-02-10,28350,2022-02
24520,1596989,122911,30200,2022-02-15,30100,2022-02
24521,1597201,122911,29150,2022-02-07,30100,2022-02
24522,1597266,122911,19930,2022-02-10,30100,2022-02
24523,1597237,122911,29150,2022-02-15,30100,2022-02
24524,1597131,122911,31200,2022-02-12,30100,2022-02
24525,1597213,122911,34700,2022-02-07,30100,2022-02
24526,1597019,122911,25300,2022-02-14,28350,2022-02
24527,1597217,122911,37900,2022-02-07,30100,2022-02
24528,1596999,122911,36700,2022-02-16,30100,2022-02
24529,1597340,122911,28900,2022-02-15,28350,2022-02
24530,1597054,122911,30200,2022-02-15,30100,2022-02
24531,1596621,122911,27300,2022-02-12,28350,2022-02
24532,1597232,122911,29150,2022-02-25,30100,2022-02
24533,1596634,122911,27300,2022-02-07,28350,2022-02
24534,1597167,122911,35200,2022-02-11,30100,2022-02
24535,1596679,122911,26990,2022-02-07,30100,2022-02
24536,1597055,122911,33800,2022-02-14,30100,2022-02
24537,1597373,122911,28900,2022-02-24,28350,2022-02
24538,1597234,122911,28080,2022-02-08,30100,2022-02
24539,1597233,122911,28080,2022-02-22,30100,2022-02
24540,1597346,122911,23600,2022-02-15,30100,2022-02
24541,1597371,122911,28900,2022-02-12,28350,2022-02
24542,1596734,122911,26990,2022-02-11,30100,2022-02
24543,1596665,122911,26990,2022-02-15,30100,2022-02
24544,1597037,122911,30200,2022-02-01,30100,2022-02
24545,1597238,122911,28080,2022-02-15,30100,2022-02
24546,1597201,122911,29150,2022-02-14,30100,2022-02
24547,1597217,122912,27700,2022-02-07,26400,2022-02
24548,1596625,122912,24100,2022-02-14,24850,2022-02
24549,1597237,122912,25900,2022-02-15,26400,2022-02
24550,1597162,122912,28050,2022-02-14,26400,2022-02
24551,1597201,122912,25900,2022-02-14,26400,2022-02
24552,1597087,122912,28050,2022-02-10,26400,2022-02
24553,1597051,122912,27200,2022-02-02,26400,2022-02
24554,1597136,122912,27700,2022-02-14,26400,2022-02
24555,1596668,122912,25790,2022-02-14,26400,2022-02
24556,1596989,122912,27200,2022-02-15,26400,2022-02
24557,1597041,122912,29600,2022-02-12,26400,2022-02
24558,1597233,122912,25900,2022-02-12,26400,2022-02
24559,1597130,122912,28050,2022-02-09,26400,2022-02
24560,1597216,122912,27950,2022-02-01,26400,2022-02
24561,1597234,122912,25340,2022-02-08,26400,2022-02
24562,1596803,122912,25990,2022-02-02,26400,2022-02
24563,1597278,122912,25900,2022-02-15,26400,2022-02
24564,1597346,122912,25900,2022-02-15,26400,2022-02
24565,1597335,122912,27900,2022-02-11,24850,2022-02
24566,1597238,122912,25900,2022-02-15,26400,2022-02
24567,1597122,122912,28050,2022-02-14,26400,2022-02
24568,1597276,122912,25900,2022-02-10,26400,2022-02
24569,1596665,122912,25990,2022-02-15,26400,2022-02
24570,1597055,122912,29600,2022-02-14,26400,2022-02
24571,1596999,122912,27100,2022-02-16,26400,2022-02
24573,1596667,122912,25790,2022-02-12,26400,2022-02
24574,1597232,122912,25900,2022-02-25,26400,2022-02
24575,1597054,122912,27200,2022-02-15,26400,2022-02
24576,1596730,122912,25790,2022-02-15,26400,2022-02
24577,1597331,122912,26500,2022-02-04,24850,2022-02
24578,1596664,122912,25990,2022-02-11,26400,2022-02
24579,1596634,122912,24100,2022-02-07,24850,2022-02
24580,1596622,122912,20200,2022-02-14,24850,2022-02
24581,1597340,122912,27900,2022-02-15,24850,2022-02
24582,1597259,122912,28050,2022-02-10,26400,2022-02
24583,1596678,122912,25790,2022-02-15,26400,2022-02
24584,1596734,122912,25990,2022-02-11,26400,2022-02
24585,1597090,122912,28050,2022-02-11,26400,2022-02
24586,1597340,122912,27900,2022-02-14,24850,2022-02
24587,1597096,122912,28050,2022-02-15,26400,2022-02
24588,1597167,122912,27700,2022-02-11,26400,2022-02
24589,1597371,122912,27900,2022-02-12,24850,2022-02
24590,1597044,122912,29600,2022-02-14,26400,2022-02
24591,1597201,122912,25900,2022-02-07,26400,2022-02
24592,1597233,122912,25900,2022-02-22,26400,2022-02
24593,1596673,122912,25790,2022-02-10,26400,2022-02
24594,1597339,122912,26500,2022-02-14,24850,2022-02
24595,1596679,122912,25790,2022-02-07,26400,2022-02
24596,1596733,122912,25790,2022-02-14,26400,2022-02
24597,1597037,122912,27200,2022-02-01,26400,2022-02
24598,1597338,122912,27900,2022-02-10,24850,2022-02
24599,1643396,122913,11700,2022-02-14,11950,2022-02
24600,1596673,122913,9590,2022-02-10,11950,2022-02
24601,1597170,122913,13900,2022-02-08,11950,2022-02
24602,1597309,122913,11600,2022-02-14,11950,2022-02
24603,1597088,122913,13000,2022-02-16,11950,2022-02
24604,1597278,122913,6500,2022-02-15,11950,2022-02
24605,1596795,122913,11590,2022-02-14,11950,2022-02
24606,1643394,122913,13000,2022-02-10,11950,2022-02
24607,1596707,122913,12710,2022-02-16,12950,2022-02
24608,1623649,124972,10200,2022-02-12,0,2022-02
24609,1597007,124972,9270,2022-02-14,0,2022-02
24610,1596888,124972,9710,2022-02-15,0,2022-02
24611,1596937,124972,10500,2022-02-09,0,2022-02
24612,1597009,124972,9270,2022-02-15,0,2022-02
24613,1597076,124972,10350,2022-02-10,0,2022-02
24614,1596707,124972,9990,2022-02-16,0,2022-02
24615,1597108,124972,10500,2022-02-09,0,2022-02
24616,1596762,124972,10450,2022-02-15,0,2022-02
24617,1596679,124986,17390,2022-02-16,0,2022-02
24618,1597130,124986,15350,2022-02-09,0,2022-02
24619,1597156,124986,19200,2022-02-09,0,2022-02
24620,1596733,124986,17390,2022-02-14,0,2022-02
24621,1597007,124986,16110,2022-02-14,0,2022-02
24622,1597276,124986,15350,2022-02-10,0,2022-02
24623,1597270,124986,15350,2022-02-12,0,2022-02
24624,1596762,124986,16610,2022-02-15,0,2022-02
24625,1596665,124986,10790,2022-02-15,0,2022-02
24626,1597258,124986,14450,2022-02-25,0,2022-02
24627,1597278,124986,15350,2022-02-15,0,2022-02
24628,1597155,124986,19200,2022-02-28,0,2022-02
24629,1596992,124986,17800,2022-02-11,0,2022-02
24630,1597055,124986,23000,2022-02-14,0,2022-02
24631,1597233,124986,15350,2022-02-12,0,2022-02
24632,1597237,124986,15350,2022-02-15,0,2022-02
24633,1597309,124986,15350,2022-02-14,0,2022-02
24634,1597044,124986,17800,2022-02-14,0,2022-02
24635,1597051,124986,17800,2022-02-23,0,2022-02
24636,1596999,124986,23000,2022-02-16,0,2022-02
24637,1597364,124986,15350,2022-02-15,0,2022-02
24638,1596673,124986,17390,2022-02-10,0,2022-02
24639,1596668,124986,17390,2022-02-14,0,2022-02
24640,1597364,124986,15170,2022-02-09,0,2022-02
24641,1596678,124986,17390,2022-02-15,0,2022-02
24642,1597162,124986,15350,2022-02-14,0,2022-02
24643,1597131,124986,15350,2022-02-12,0,2022-02
24644,1596803,124986,17390,2022-02-24,0,2022-02
24645,1597201,124986,15350,2022-02-14,0,2022-02
24646,1597234,124986,15350,2022-02-08,0,2022-02
24647,1596667,124986,17390,2022-02-12,0,2022-02
24648,1596989,124986,17800,2022-02-15,0,2022-02
24649,1597054,124986,17800,2022-02-15,0,2022-02
24650,1597009,124986,15110,2022-02-15,0,2022-02
24652,1597067,124991,29600,2022-02-09,0,2022-02
24655,1597095,125012,2160,2022-02-11,0,2022-02
24656,1597087,125012,19900,2022-02-10,0,2022-02
24657,1597340,125012,17900,2022-02-14,0,2022-02
24658,1597276,125012,17700,2022-02-10,0,2022-02
24659,1597007,125012,18130,2022-02-14,0,2022-02
24660,1596621,125012,16800,2022-02-12,0,2022-02
24661,1597130,125012,21000,2022-02-09,0,2022-02
24662,1597257,125012,22600,2022-02-15,0,2022-02
24663,1597009,125012,18130,2022-02-15,0,2022-02
24664,1597162,125012,21000,2022-02-14,0,2022-02
24665,1597131,125012,21000,2022-02-12,0,2022-02
24666,1596665,125012,17790,2022-02-15,0,2022-02
24667,1596999,125012,19400,2022-02-16,0,2022-02
24668,1597339,125012,16900,2022-02-14,0,2022-02
24669,1597211,125012,19900,2022-02-12,0,2022-02
24670,1596668,125012,15590,2022-02-14,0,2022-02
24671,1596888,125012,18520,2022-02-15,0,2022-02
24672,1597371,125012,17900,2022-02-12,0,2022-02
24673,1596762,125012,19930,2022-02-15,0,2022-02
24674,1597088,125012,22600,2022-02-16,0,2022-02
24675,1597090,125012,21000,2022-02-11,0,2022-02
24676,1596622,125012,16800,2022-02-14,0,2022-02
24677,1597094,125012,21600,2022-02-15,0,2022-02
24678,1596625,125012,16800,2022-02-14,0,2022-02
24679,1597107,125012,17500,2022-02-15,0,2022-02
24680,1596989,125012,18900,2022-02-15,0,2022-02
24681,1597373,125012,17900,2022-02-24,0,2022-02
24682,1596623,125012,16800,2022-02-10,0,2022-02
24683,1596707,125012,20390,2022-02-16,0,2022-02
24684,1597246,125012,18650,2022-02-14,0,2022-02
24685,1597136,125012,22600,2022-02-14,0,2022-02
24686,1597337,125012,17900,2022-02-10,0,2022-02
24687,1597156,125012,22750,2022-02-09,0,2022-02
24688,1643396,125012,19600,2022-02-14,0,2022-02
24689,1597335,125012,17900,2022-02-11,0,2022-02
24690,1597055,125012,19400,2022-02-14,0,2022-02
24691,1597155,125012,21000,2022-02-28,0,2022-02
24692,1597167,125012,19900,2022-02-11,0,2022-02
24693,1597330,125012,17900,2022-02-14,0,2022-02
24694,1597051,125012,21700,2022-02-23,0,2022-02
24695,1597368,125012,17900,2022-02-11,0,2022-02
24696,1597054,125012,18160,2022-02-15,0,2022-02
24697,1597340,125012,17990,2022-02-15,0,2022-02
24698,1597044,125012,18900,2022-02-14,0,2022-02
24699,1596707,122914,12710,2022-02-16,12950,2022-02
24700,1596665,122914,9590,2022-02-15,11950,2022-02
24701,1596664,122914,11590,2022-02-11,11950,2022-02
24702,1597238,122914,11600,2022-02-15,11950,2022-02
24703,1596797,122914,11590,2022-02-15,11950,2022-02
24704,1643394,122914,13000,2022-02-10,11950,2022-02
24705,1596665,122914,9590,2022-02-01,11950,2022-02
24706,1597244,122914,13000,2022-02-15,11950,2022-02
24707,1596730,122914,11590,2022-02-15,11950,2022-02
24708,1643396,122914,12350,2022-02-14,11950,2022-02
24709,1596679,122914,11590,2022-02-07,11950,2022-02
24710,1596792,122914,11790,2022-02-26,11950,2022-02
24711,1597088,122914,13000,2022-02-16,11950,2022-02
24712,1596802,122914,11590,2022-02-21,11950,2022-02
24713,1597105,122914,10450,2022-02-12,12950,2022-02
24714,1643398,122914,13000,2022-02-26,11950,2022-02
24715,1596679,122914,11590,2022-02-16,11950,2022-02
24716,1596668,122914,11590,2022-02-14,11950,2022-02
24717,1596795,122914,11590,2022-02-14,11950,2022-02
24718,1596734,122914,11590,2022-02-11,11950,2022-02
24719,1596673,122914,9590,2022-02-10,11950,2022-02
24720,1596803,122914,11590,2022-02-02,11950,2022-02
24721,1596795,122915,11590,2022-02-14,11950,2022-02
24722,1596762,122915,13160,2022-02-15,12950,2022-02
24723,1596733,122915,11590,2022-02-14,11950,2022-02
24724,1596792,122915,11990,2022-02-26,11950,2022-02
24725,1597238,122915,11600,2022-02-15,11950,2022-02
24726,1643394,122915,13000,2022-02-10,11950,2022-02
24727,1643396,122915,12400,2022-02-14,11950,2022-02
24728,1597155,122915,13900,2022-02-28,12950,2022-02
24729,1596679,122915,11590,2022-02-16,11950,2022-02
24730,1596803,122915,11590,2022-02-02,11950,2022-02
24731,1596734,122915,11590,2022-02-11,11950,2022-02
24732,1597213,122915,13700,2022-02-07,11950,2022-02
24733,1597105,122915,10450,2022-02-12,12950,2022-02
24734,1596679,122915,11590,2022-02-07,11950,2022-02
24735,1596665,122915,9590,2022-02-01,11950,2022-02
24736,1596730,122915,11590,2022-02-15,11950,2022-02
24737,1596664,122915,11590,2022-02-11,11950,2022-02
24738,1596802,122915,11590,2022-02-21,11950,2022-02
24739,1596707,122915,12750,2022-02-16,12950,2022-02
24740,1643398,122915,13000,2022-02-26,11950,2022-02
24741,1596673,122915,9590,2022-02-10,11950,2022-02
24742,1596665,122915,9590,2022-02-15,11950,2022-02
24743,1596797,122915,11590,2022-02-15,11950,2022-02
24744,1596668,122915,11590,2022-02-14,11950,2022-02
24745,1597201,122916,11600,2022-02-14,11950,2022-02
24746,1596734,122916,11590,2022-02-11,11950,2022-02
24747,1596730,122916,11590,2022-02-15,11950,2022-02
24748,1596792,122916,11790,2022-02-26,11950,2022-02
24749,1596668,122916,11590,2022-02-14,11950,2022-02
24750,1597238,122916,11600,2022-02-15,11950,2022-02
24751,1596797,122916,11590,2022-02-15,11950,2022-02
24752,1597276,122916,11700,2022-02-10,11950,2022-02
24753,1596679,122916,11590,2022-02-07,11950,2022-02
24754,1597072,122916,13050,2022-02-10,12950,2022-02
24755,1597346,122916,11700,2022-02-15,11950,2022-02
24756,1597032,122916,11500,2022-02-17,12950,2022-02
24757,1623649,122916,12350,2022-02-12,12950,2022-02
24758,1597232,122916,11600,2022-02-25,11950,2022-02
24759,1596673,122916,9590,2022-02-10,11950,2022-02
24760,1597028,122916,11500,2022-02-21,12950,2022-02
24761,1596802,122916,11590,2022-02-21,11950,2022-02
24762,1596679,122916,11590,2022-02-16,11950,2022-02
24763,1596888,122916,12230,2022-02-15,12950,2022-02
24764,1596665,122916,9590,2022-02-15,11950,2022-02
24765,1597237,122916,11600,2022-02-15,11950,2022-02
24766,1596803,122916,11590,2022-02-02,11950,2022-02
24767,1597028,122916,11500,2022-02-19,12950,2022-02
24768,1596664,122916,11590,2022-02-11,11950,2022-02
24769,1596977,122916,11500,2022-02-28,12950,2022-02
24770,1597266,122916,11600,2022-02-10,11950,2022-02
24771,1596804,122916,11590,2022-02-15,11950,2022-02
24772,1643396,122916,11700,2022-02-14,11950,2022-02
24773,1597309,122916,11700,2022-02-14,11950,2022-02
24774,1597233,122916,11600,2022-02-12,11950,2022-02
24775,1596808,122916,11590,2022-02-15,11950,2022-02
24776,1597028,122916,11500,2022-02-14,12950,2022-02
24777,1643398,122916,13000,2022-02-26,11950,2022-02
24778,1596762,122916,13160,2022-02-15,12950,2022-02
24779,1596665,122916,9590,2022-02-01,11950,2022-02
24780,1596733,122916,11590,2022-02-14,11950,2022-02
24781,1597246,122916,11900,2022-02-14,11950,2022-02
24782,1643394,122916,13000,2022-02-10,11950,2022-02
24783,1596668,122917,11590,2022-02-14,11950,2022-02
24784,1596802,122917,11590,2022-02-21,11950,2022-02
24785,1623649,122917,12350,2022-02-12,12950,2022-02
24786,1597213,122917,13700,2022-02-07,11950,2022-02
24787,1597155,122917,13900,2022-02-28,12950,2022-02
24788,1597246,122917,11900,2022-02-07,11950,2022-02
24789,1597009,122917,11680,2022-02-15,12950,2022-02
24790,1596937,122917,13100,2022-02-09,12950,2022-02
24791,1596975,122917,11150,2022-02-02,12950,2022-02
24792,1596792,122917,11790,2022-02-26,11950,2022-02
24793,1596665,122917,11590,2022-02-15,11950,2022-02
24794,1597162,122917,11200,2022-02-14,11950,2022-02
24795,1596795,122917,11590,2022-02-14,11950,2022-02
24796,1596734,122917,11590,2022-02-11,11950,2022-02
24797,1597028,122917,11500,2022-02-19,12950,2022-02
24798,1597122,122917,11200,2022-02-14,11950,2022-02
24799,1597237,122917,11700,2022-02-15,11950,2022-02
24800,1596679,122917,11590,2022-02-16,11950,2022-02
24801,1597090,122917,11200,2022-02-11,11950,2022-02
24802,1596804,122917,11590,2022-02-15,11950,2022-02
24803,1597130,122917,11200,2022-02-09,11950,2022-02
24804,1643396,122917,6850,2022-02-14,11950,2022-02
24805,1597246,122917,11900,2022-02-14,11950,2022-02
24806,1597156,122917,13100,2022-02-09,12950,2022-02
24807,1597244,122917,13900,2022-02-15,11950,2022-02
24808,1597266,122917,11700,2022-02-10,11950,2022-02
24809,1597028,122917,11500,2022-02-14,12950,2022-02
24810,1597076,122917,13050,2022-02-10,12950,2022-02
24811,1597007,122917,11680,2022-02-14,12950,2022-02
24812,1596977,122917,11500,2022-02-12,12950,2022-02
24813,1643394,122917,13000,2022-02-10,11950,2022-02
24814,1596678,122917,11590,2022-02-15,11950,2022-02
24815,1596797,122917,11590,2022-02-15,11950,2022-02
24816,1643398,122917,13000,2022-02-26,11950,2022-02
24817,1596707,122917,12750,2022-02-16,12950,2022-02
24818,1597217,122917,13900,2022-02-07,11950,2022-02
24819,1596803,122917,11590,2022-02-02,11950,2022-02
24820,1597105,122917,10800,2022-02-12,12950,2022-02
24821,1597232,122917,11700,2022-02-25,11950,2022-02
24822,1596664,122917,11590,2022-02-11,11950,2022-02
24823,1596762,122917,13160,2022-02-15,12950,2022-02
24824,1597167,122917,11900,2022-02-11,11950,2022-02
24825,1596673,122917,9590,2022-02-10,11950,2022-02
24826,1597233,122917,11700,2022-02-12,11950,2022-02
24827,1597201,122917,11700,2022-02-07,11950,2022-02
24828,1597364,122917,9250,2022-02-09,11950,2022-02
24829,1597238,122917,11600,2022-02-15,11950,2022-02
24830,1597170,122917,13900,2022-02-08,11950,2022-02
24831,1596730,122917,11590,2022-02-15,11950,2022-02
24832,1597346,122917,11700,2022-02-15,11950,2022-02
24833,1597072,122917,13050,2022-02-10,12950,2022-02
24834,1596733,122917,11590,2022-02-14,11950,2022-02
24835,1597201,122917,11600,2022-02-14,11950,2022-02
24836,1596679,122917,11590,2022-02-07,11950,2022-02
24837,1597087,122917,11250,2022-02-10,11950,2022-02
24838,1597136,122917,13900,2022-02-14,11950,2022-02
24839,1597032,122917,6400,2022-02-17,12950,2022-02
24840,1596667,122917,11590,2022-02-12,11950,2022-02
24841,1597309,122917,11700,2022-02-14,11950,2022-02
24842,1597028,122918,11500,2022-02-19,12950,2022-02
24843,1596667,122918,11590,2022-02-12,11950,2022-02
24844,1623649,122918,12350,2022-02-12,12950,2022-02
24845,1597162,122918,11200,2022-02-14,11950,2022-02
24846,1596797,122918,11590,2022-02-15,11950,2022-02
24847,1596668,122918,11590,2022-02-14,11950,2022-02
24848,1643394,122918,13000,2022-02-10,11950,2022-02
24849,1597034,122918,11500,2022-02-14,12950,2022-02
24850,1597155,122918,13900,2022-02-28,12950,2022-02
24851,1597107,122918,10800,2022-02-15,12950,2022-02
24852,1597156,122918,13100,2022-02-09,12950,2022-02
24853,1597170,122918,13900,2022-02-08,11950,2022-02
24854,1596665,122918,11590,2022-02-15,11950,2022-02
24855,1597111,122918,11700,2022-02-07,12950,2022-02
24856,1596734,122918,11590,2022-02-11,11950,2022-02
24857,1596679,122918,11590,2022-02-16,11950,2022-02
24858,1597232,122918,11700,2022-02-25,11950,2022-02
24859,1596679,122918,11590,2022-02-07,11950,2022-02
24860,1596975,122918,11150,2022-02-02,12950,2022-02
24861,1643398,122918,13000,2022-02-26,11950,2022-02
24862,1596733,122918,11590,2022-02-14,11950,2022-02
24863,1643396,122918,11700,2022-02-14,11950,2022-02
24864,1596888,122918,12230,2022-02-15,12950,2022-02
24865,1597122,122918,11200,2022-02-14,11950,2022-02
24866,1596707,122918,12710,2022-02-16,12950,2022-02
24867,1596730,122918,11590,2022-02-15,11950,2022-02
24868,1596762,122918,13160,2022-02-15,12950,2022-02
24869,1596673,122918,9590,2022-02-10,11950,2022-02
24870,1596665,122918,9590,2022-02-01,11950,2022-02
24871,1596803,122918,11590,2022-02-02,11950,2022-02
24872,1597130,122918,11200,2022-02-09,11950,2022-02
24873,1597276,122919,11700,2022-02-10,18150,2022-02
24874,1597060,122919,15600,2022-02-16,17050,2022-02
24875,1596679,122919,17390,2022-02-16,18150,2022-02
24876,1596665,122919,16590,2022-02-15,18150,2022-02
24877,1597266,122919,17700,2022-02-10,18150,2022-02
24878,1596804,122919,11590,2022-02-15,18150,2022-02
24879,1597237,122919,17700,2022-02-15,18150,2022-02
24880,1597057,122919,15600,2022-02-10,17050,2022-02
24881,1597233,122919,17700,2022-02-22,18150,2022-02
24882,1597067,122919,19900,2022-02-09,17050,2022-02
24883,1596668,122919,17390,2022-02-14,18150,2022-02
24884,1596730,122919,17390,2022-02-15,18150,2022-02
24886,1597232,122919,17700,2022-02-25,18150,2022-02
24887,1596667,122919,17390,2022-02-12,18150,2022-02
24888,1596734,122919,17390,2022-02-11,18150,2022-02
24889,1596792,122919,17390,2022-02-26,18150,2022-02
24890,1596795,122919,17390,2022-02-14,18150,2022-02
24891,1596797,122919,17390,2022-02-15,18150,2022-02
24892,1597019,122919,15600,2022-02-14,17050,2022-02
24893,1596673,122919,17390,2022-02-10,18150,2022-02
