,IDProducto,Categoria,SubCategoria,IDPdv,Valor,Fecha,PreSugerido,Ciudad,Depto,Cadena,Regional
4335,122945,Desmanchadores,Polvo Rosa,1597133,33150,2021-11-04,37300,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4336,122945,Desmanchadores,Polvo Rosa,1597133,41750,2022-01-18,37300,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4337,122946,Desmanchadores,Polvo Blanco,1597133,19900,2021-10-23,22700,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4338,122946,Desmanchadores,Polvo Blanco,1597133,21300,2021-11-04,22700,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4339,122946,Desmanchadores,Polvo Blanco,1597133,20900,2022-01-18,22700,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4340,122947,Desmanchadores,Polvo Rosa,1597133,19900,2021-10-23,22700,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4341,122947,Desmanchadores,Polvo Rosa,1597133,21300,2021-11-04,22700,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4342,122947,Desmanchadores,Polvo Rosa,1597133,20900,2022-01-18,22700,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4343,122948,Desmanchadores,Polvo Blanco,1597133,11950,2021-10-23,16400,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4344,122948,Desmanchadores,Polvo Blanco,1597133,11900,2021-11-04,16400,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4345,122949,Desmanchadores,Polvo Blanco,1597133,11950,2021-10-23,16400,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4346,122949,Desmanchadores,Polvo Blanco,1597133,11900,2021-11-04,16400,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4347,122952,Desmanchadores,Polvo Blanco,1597133,7200,2021-10-23,5950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4348,122952,Desmanchadores,Polvo Blanco,1597133,7620,2021-11-04,5950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4349,122952,Desmanchadores,Polvo Blanco,1597133,7290,2022-01-18,5950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4350,122953,Desmanchadores,Polvo Rosa,1597133,7200,2021-10-23,5950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4351,122953,Desmanchadores,Polvo Rosa,1597133,7620,2021-11-04,5950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4352,122953,Desmanchadores,Polvo Rosa,1597133,7290,2022-01-18,5950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4353,123054,Limpia Pisos Especializados,Pisos,1597133,6170,2021-10-23,5500,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4354,123054,Limpia Pisos Especializados,Pisos,1597133,6170,2021-11-04,5500,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4355,123054,Limpia Pisos Especializados,Pisos,1597133,6610,2022-01-18,5500,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4356,123055,Limpia Pisos Especializados,Pisos,1597133,6170,2021-10-23,5500,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4357,123055,Limpia Pisos Especializados,Pisos,1597133,6170,2021-11-04,5500,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4358,123055,Limpia Pisos Especializados,Pisos,1597133,6610,2022-01-18,5500,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4359,122913,Limpia Pisos,Alegria,1597133,10830,2021-11-04,11950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4360,122917,Limpia Pisos,Vainilla,1597133,9970,2021-10-23,11950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4361,122917,Limpia Pisos,Vainilla,1597133,9970,2021-11-04,11950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4362,122917,Limpia Pisos,Vainilla,1597133,13050,2022-01-18,11950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4363,122918,Limpia Pisos,Lavanda,1597133,13050,2022-01-18,11950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4364,122919,Limpia Pisos,Tranquilidad,1597133,17550,2021-10-23,18150,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4365,122921,Limpia Pisos,Lavanda,1597133,17550,2021-10-23,18150,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4366,122921,Limpia Pisos,Lavanda,1597133,16300,2021-11-04,18150,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4367,122921,Limpia Pisos,Lavanda,1597133,20300,2022-01-18,18150,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4368,122922,Limpia Pisos,Canela Manzana,1597133,17550,2021-10-23,18150,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4369,122922,Limpia Pisos,Canela Manzana,1597133,16300,2021-11-04,18150,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4370,122922,Limpia Pisos,Canela Manzana,1597133,14210,2022-01-18,18150,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4371,122922,Limpia Pisos,Canela Manzana,1597133,14210,2022-01-18,18150,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4372,123083,Desmanchadores,Liquido Rosa,1597133,15100,2021-10-23,16300,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4373,123057,Ceras,Especializados,1597133,18650,2021-10-23,16200,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4374,123072,Limpia Pisos,Sanpic Mascotas,1597133,7390,2021-11-04,7950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4375,123072,Limpia Pisos,Sanpic Mascotas,1597133,8800,2022-01-18,7950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4376,123078,Limpia Pisos,Vainilla,1597133,5600,2021-10-23,6650,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4377,123078,Limpia Pisos,Vainilla,1597133,5600,2021-11-04,6650,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4378,123078,Limpia Pisos,Vainilla,1597133,4669,2022-01-18,6650,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4379,123078,Limpia Pisos,Vainilla,1597133,4669,2022-01-18,6650,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4380,122892,Betun,Pasta 96gr Negro,1597133,12450,2021-10-23,12600,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4381,122892,Betun,Pasta 96gr Negro,1597133,12450,2021-11-04,12600,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4382,122892,Betun,Pasta 96gr Negro,1597133,12450,2022-01-18,12600,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4383,122893,Betun,Cremoso 100ml,1597133,13050,2021-11-04,126735,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4384,122893,Betun,Cremoso 100ml,1597133,13050,2022-01-18,126735,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4385,122894,Betun,Pasta 65gr Cherry,1597133,8810,2021-10-23,9250,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4386,122894,Betun,Pasta 65gr Cherry,1597133,8810,2021-11-04,9250,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4387,122894,Betun,Pasta 65gr Cherry,1597133,8810,2022-01-18,9250,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4388,122898,Betun,Liquidos Cherry,1597133,7160,2021-10-23,8250,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4389,122898,Betun,Liquidos Cherry,1597133,7160,2021-11-04,8250,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4390,122898,Betun,Liquidos Cherry,1597133,7160,2022-01-18,8250,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4391,123038,Desinfeccion,Aerosoles,1597133,14200,2021-10-23,13800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4392,123038,Desinfeccion,Aerosoles,1597133,14200,2021-11-04,13800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4393,123038,Desinfeccion,Aerosoles,1597133,16550,2022-01-18,13800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4394,123039,Desinfeccion,Aerosoles,1597133,14200,2021-11-04,13800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4395,123039,Desinfeccion,Aerosoles,1597133,16550,2022-01-18,13800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4396,123040,Desinfeccion,Pañitos,1597133,10950,2021-10-23,9800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4397,123040,Desinfeccion,Pañitos,1597133,10950,2021-11-04,9800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4398,123040,Desinfeccion,Pañitos,1597133,13150,2022-01-18,9800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4399,123043,Desinfeccion,Pañitos,1597133,13750,2022-01-18,9800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4400,123047,Desinfeccion,Lysol Cocina,1597133,11850,2021-11-04,10900,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4401,123047,Desinfeccion,Lysol Cocina,1597133,12700,2022-01-18,10900,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4402,123048,Desinfeccion,Aerosoles,1597133,16100,2021-10-23,13800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4403,122901,Limpia Vidrios,Vidrios Pistola,1597133,7140,2021-10-23,9550,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4404,122901,Limpia Vidrios,Vidrios Pistola,1597133,7740,2022-01-18,9550,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4405,122906,Limpia Vidrios,Vidrios Repuesto,1597133,6670,2021-10-23,6000,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4406,122906,Limpia Vidrios,Vidrios Repuesto,1597133,6720,2021-11-04,6000,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4407,122906,Limpia Vidrios,Vidrios Repuesto,1597133,7200,2022-01-18,6000,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4408,122954,Prelavado,Prelavado Repuesto,1597133,9500,2021-10-23,10700,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4409,122954,Prelavado,Prelavado Repuesto,1597133,9500,2021-11-04,10700,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4410,122954,Prelavado,Prelavado Repuesto,1597133,9610,2022-01-18,10700,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4411,122902,Quitagrasa,Quitagrasa Pistola,1597175,9710,2021-10-23,10450,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4412,122902,Quitagrasa,Quitagrasa Pistola,1597175,10450,2022-01-25,10450,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4413,122905,Quitagrasa,Multiusos Repuesto,1597175,7000,2021-10-23,7450,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4414,122907,Quitagrasa,Quitagrasa Repuesto,1597175,5460,2021-10-23,6600,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4415,122907,Quitagrasa,Quitagrasa Repuesto,1597175,7160,2022-01-25,6600,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4416,123032,Limpia Baños,Liquido,1597175,15400,2021-10-23,16750,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4417,123032,Limpia Baños,Liquido,1597175,20200,2022-01-25,16750,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4418,123033,Limpia Baños,Liquido,1597175,15400,2021-10-23,16750,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4419,123033,Limpia Baños,Liquido,1597175,20200,2022-01-25,16750,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4420,122956,Detergentes,Ropa Oscura 1800ml,1597175,23000,2022-01-25,21000,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4421,122957,Detergentes,Todos Los Dias 1800ml,1597175,17350,2021-10-23,19100,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4422,122957,Detergentes,Todos Los Dias 1800ml,1597175,21250,2022-01-25,19100,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4423,122958,Detergentes,Todos Los Dias 3785ml,1597175,37750,2021-10-23,43450,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4424,122959,Detergentes,Ropa Oscura 3785ml,1597175,41550,2021-10-23,47800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4425,122964,Detergentes,Ropa Oscura 900ml,1597175,10750,2022-01-25,12600,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4426,122969,Detergentes,Ropa Bebe 2000ml,1597175,25950,2021-10-23,30550,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4427,122969,Detergentes,Ropa Bebe 2000ml,1597175,30500,2022-01-25,30550,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4428,123036,Limpia Baños,Pastillas Azules,1597175,18000,2021-10-23,18150,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4429,123036,Limpia Baños,Pastillas Azules,1597175,21150,2022-01-25,18150,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4430,122911,Lava Vajillas,Tabletas,1597175,27150,2021-10-23,30100,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4431,122911,Lava Vajillas,Tabletas,1597175,35550,2022-01-25,30100,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4432,122912,Lava Vajillas,Abrillantador,1597175,20000,2021-10-23,26400,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4433,122912,Lava Vajillas,Abrillantador,1597175,26200,2022-01-25,26400,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4434,123030,Lava Vajillas,Polvo,1597175,36500,2021-10-23,40100,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4435,123030,Lava Vajillas,Polvo,1597175,47800,2022-01-25,40100,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4436,123056,Cuidado Muebles,Cubrerasguños,1597175,10650,2021-10-23,8850,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4437,123056,Cuidado Muebles,Cubrerasguños,1597175,9590,2022-01-25,8850,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4438,123058,Cuidado Muebles,Lustramuebles,1597175,11100,2022-01-25,9250,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4439,122891,Limpiadores Especializados,Bronce Y Otros Pulidores De Metales,1597175,9320,2021-10-23,8500,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4440,122891,Limpiadores Especializados,Bronce Y Otros Pulidores De Metales,1597175,10250,2022-01-25,8500,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4441,122909,Limpiadores Especializados,Limpiadores De Hornos,1597175,9370,2021-10-23,9800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4442,122909,Limpiadores Especializados,Limpiadores De Hornos,1597175,10050,2022-01-25,9800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4443,122910,Limpiadores Especializados,Limpiadores De Hornos,1597175,9370,2021-10-23,9800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4444,122910,Limpiadores Especializados,Limpiadores De Hornos,1597175,10050,2022-01-25,9800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4445,122926,Limpiadores Especializados,Pulidores De Metales En Plata,1597175,27250,2021-10-23,21550,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4446,122926,Limpiadores Especializados,Pulidores De Metales En Plata,1597175,27250,2022-01-25,21550,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4447,123052,Limpia Pisos Especializados,Pisos,1597175,25100,2021-10-23,21000,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4448,123052,Limpia Pisos Especializados,Pisos,1597175,29900,2022-01-25,21000,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4449,123053,Limpia Pisos Especializados,Pisos,1597175,25100,2021-10-23,21000,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4450,123053,Limpia Pisos Especializados,Pisos,1597175,29900,2022-01-25,21000,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4451,122929,Desmanchadores,Liquido Blanco,1597175,6000,2021-10-23,7050,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4452,122930,Desmanchadores,Liquido Rosa,1597175,6000,2021-10-23,7050,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4453,122930,Desmanchadores,Liquido Rosa,1597175,7090,2022-01-25,7050,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4454,122937,Desmanchadores,Liquido Blanco,1597175,24850,2021-10-23,30250,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4455,122937,Desmanchadores,Liquido Blanco,1597175,32150,2022-01-25,30250,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4456,122938,Desmanchadores,Liquido Rosa,1597175,24850,2021-10-23,30250,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4457,122938,Desmanchadores,Liquido Rosa,1597175,32150,2022-01-25,30250,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4458,122939,Desmanchadores,Liquido Rosa,1597175,15600,2022-01-25,15900,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4459,122942,Desmanchadores,Liquido Blanco,1597175,12800,2021-10-23,15900,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4460,122942,Desmanchadores,Liquido Blanco,1597175,15600,2022-01-25,15900,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4461,122944,Desmanchadores,Polvo Blanco,1597175,33150,2021-10-23,37300,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4462,122944,Desmanchadores,Polvo Blanco,1597175,41750,2022-01-25,37300,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4463,122945,Desmanchadores,Polvo Rosa,1597175,33150,2021-10-23,37300,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4464,122945,Desmanchadores,Polvo Rosa,1597175,41750,2022-01-25,37300,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4465,122946,Desmanchadores,Polvo Blanco,1597175,19900,2021-10-23,22700,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4466,122946,Desmanchadores,Polvo Blanco,1597175,20900,2022-01-25,22700,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4467,122947,Desmanchadores,Polvo Rosa,1597175,19900,2021-10-23,22700,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4468,122947,Desmanchadores,Polvo Rosa,1597175,20900,2022-01-25,22700,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4469,122948,Desmanchadores,Polvo Blanco,1597175,11950,2021-10-23,16400,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4470,122948,Desmanchadores,Polvo Blanco,1597175,13550,2022-01-25,16400,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4471,122949,Desmanchadores,Polvo Blanco,1597175,11950,2021-10-23,16400,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4472,122949,Desmanchadores,Polvo Blanco,1597175,13550,2022-01-25,16400,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4473,122952,Desmanchadores,Polvo Blanco,1597175,7200,2021-10-23,5950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4474,122952,Desmanchadores,Polvo Blanco,1597175,7290,2022-01-25,5950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4475,122953,Desmanchadores,Polvo Rosa,1597175,7208,2021-10-23,5950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4476,122953,Desmanchadores,Polvo Rosa,1597175,7290,2022-01-25,5950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4477,123054,Limpia Pisos Especializados,Pisos,1597175,6170,2021-10-23,5500,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4478,123054,Limpia Pisos Especializados,Pisos,1597175,6610,2022-01-25,5500,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4479,123055,Limpia Pisos Especializados,Pisos,1597175,6170,2021-10-23,5500,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4480,123055,Limpia Pisos Especializados,Pisos,1597175,6610,2022-01-25,5500,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4481,122917,Limpia Pisos,Vainilla,1597175,9970,2021-10-23,11950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4482,122917,Limpia Pisos,Vainilla,1597175,13050,2022-01-25,11950,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4483,122921,Limpia Pisos,Lavanda,1597175,17550,2021-10-23,18150,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4484,122922,Limpia Pisos,Canela Manzana,1597175,17550,2021-10-23,18150,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4485,122922,Limpia Pisos,Canela Manzana,1597175,20300,2022-01-25,18150,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4486,123083,Desmanchadores,Liquido Rosa,1597175,15100,2021-10-23,16300,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4487,123057,Ceras,Especializados,1597175,18650,2021-10-23,16200,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4488,123057,Ceras,Especializados,1597175,20500,2022-01-25,16200,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4489,123077,Limpia Pisos,Lavanda,1597175,6670,2022-01-25,6650,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4490,123078,Limpia Pisos,Vainilla,1597175,5600,2021-10-23,6650,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4491,123078,Limpia Pisos,Vainilla,1597175,6670,2022-01-25,6650,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4492,122892,Betun,Pasta 96gr Negro,1597175,12450,2021-10-23,12600,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4493,122894,Betun,Pasta 65gr Cherry,1597175,8810,2021-10-23,9250,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4494,122894,Betun,Pasta 65gr Cherry,1597175,8810,2022-01-25,9250,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4495,122898,Betun,Liquidos Cherry,1597175,7160,2021-10-23,8250,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4496,123038,Desinfeccion,Aerosoles,1597175,14200,2021-10-23,13800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4497,123038,Desinfeccion,Aerosoles,1597175,16550,2022-01-25,13800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4498,123039,Desinfeccion,Aerosoles,1597175,14200,2021-10-23,13800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4499,123039,Desinfeccion,Aerosoles,1597175,16550,2022-01-25,13800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4500,123040,Desinfeccion,Pañitos,1597175,10900,2021-10-23,9800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4501,123040,Desinfeccion,Pañitos,1597175,13750,2022-01-25,9800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4502,123043,Desinfeccion,Pañitos,1597175,13150,2022-01-25,9800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4503,123048,Desinfeccion,Aerosoles,1597175,16100,2021-10-23,13800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4504,123048,Desinfeccion,Aerosoles,1597175,16550,2022-01-25,13800,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4505,122901,Limpia Vidrios,Vidrios Pistola,1597175,7140,2021-10-23,9550,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4506,122901,Limpia Vidrios,Vidrios Pistola,1597175,7740,2022-01-25,9550,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4507,122906,Limpia Vidrios,Vidrios Repuesto,1597175,6670,2021-10-23,6000,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4508,122906,Limpia Vidrios,Vidrios Repuesto,1597175,7200,2022-01-25,6000,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4509,122954,Prelavado,Prelavado Repuesto,1597175,9500,2021-10-23,10700,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4510,122954,Prelavado,Prelavado Repuesto,1597175,9610,2022-01-25,10700,Medellin,ANTIOQUIA,Grupo Comercial Éxito,Antioquia-Choco
4511,122902,Quitagrasa,Quitagrasa Pistola,1597205,10250,2021-10-23,10450,Bogotá,BOGOTA D.C,Grupo Comercial Éxito,Cundi-Boyaca
